Heart Rate,altitude,cadence,distance,enhanced_altitude,enhanced_speed,heart_rate,position_lat,position_long,power,speed,timestamp
19,17.0,144,2184.0,17.0,1.0,19,0,234066,250,1.0,2021-07-20 21:47:44
24,18.0,145,2185.0,18.0,1.0,24,0,234173,250,1.0,2021-07-20 21:47:45
29,19.0,146,2186.0,19.0,1.0,29,0,234280,250,1.0,2021-07-20 21:47:46
34,20.0,147,2187.0,20.0,1.0,34,0,234387,250,1.0,2021-07-20 21:47:47
40,21.0,148,2188.0,21.0,1.0,40,0,234495,250,1.0,2021-07-20 21:47:48
46,22.0,149,2189.0,22.0,1.0,46,0,234602,250,1.0,2021-07-20 21:47:49
52,23.0,150,2190.0,23.0,1.0,52,0,234709,250,1.0,2021-07-20 21:47:50
58,24.0,151,2191.0,24.0,1.0,58,0,234816,250,1.0,2021-07-20 21:47:51
65,25.0,152,2192.0,25.0,1.0,65,0,234923,250,1.0,2021-07-20 21:47:52
72,26.0,153,2193.0,26.0,1.0,72,0,235030,250,1.0,2021-07-20 21:47:53
80,27.0,154,2194.0,27.0,1.0,80,0,235138,250,1.0,2021-07-20 21:47:54
87,28.0,155,2195.0,28.0,1.0,87,0,235245,250,1.0,2021-07-20 21:47:55
95,29.0,156,2196.0,29.0,1.0,95,0,235352,250,1.0,2021-07-20 21:47:56
103,30.0,157,2197.0,30.0,1.0,103,0,235459,250,1.0,2021-07-20 21:47:57
111,31.0,158,2198.0,31.0,1.0,111,0,235566,250,1.0,2021-07-20 21:47:58
119,32.0,159,2199.0,32.0,1.0,119,0,235673,250,1.0,2021-07-20 21:47:59
126,33.0,160,2200.0,33.0,1.0,126,0,235781,250,1.0,2021-07-20 21:48:00
134,34.0,161,2201.0,34.0,1.0,134,0,235888,250,1.0,2021-07-20 21:48:01
142,35.0,162,2202.0,35.0,1.0,142,0,235995,250,1.0,2021-07-20 21:48:02
150,36.0,163,2203.0,36.0,1.0,150,0,236102,250,1.0,2021-07-20 21:48:03
158,37.0,164,2204.0,37.0,1.0,158,0,236209,250,1.0,2021-07-20 21:48:04
166,38.0,165,2205.0,38.0,1.0,166,0,236316,250,1.0,2021-07-20 21:48:05
173,39.0,166,2206.0,39.0,1.0,173,0,236424,250,1.0,2021-07-20 21:48:06
181,40.0,167,2207.0,40.0,1.0,181,0,236531,250,1.0,2021-07-20 21:48:07
188,41.0,168,2208.0,41.0,1.0,188,0,236638,250,1.0,2021-07-20 21:48:08
195,42.0,169,2209.0,42.0,1.0,195,0,236745,250,1.0,2021-07-20 21:48:09
201,43.0,170,2210.0,43.0,1.0,201,0,236852,250,1.0,2021-07-20 21:48:10
207,44.0,171,2211.0,44.0,1.0,207,0,236960,250,1.0,2021-07-20 21:48:11
213,45.0,172,2212.0,45.0,1.0,213,0,237067,250,1.0,2021-07-20 21:48:12
219,46.0,173,2213.0,46.0,1.0,219,0,237174,250,1.0,2021-07-20 21:48:13
224,47.0,174,2214.0,47.0,1.0,224,0,237281,250,1.0,2021-07-20 21:48:14
229,48.0,175,2215.0,48.0,1.0,229,0,237388,250,1.0,2021-07-20 21:48:15
234,49.0,176,2216.0,49.0,1.0,234,0,237495,250,1.0,2021-07-20 21:48:16
238,50.0,177,2217.0,50.0,1.0,238,0,237603,250,1.0,2021-07-20 21:48:17
241,51.0,178,2218.0,51.0,1.0,241,0,237710,250,1.0,2021-07-20 21:48:18
245,52.0,179,2219.0,52.0,1.0,245,0,237817,250,1.0,2021-07-20 21:48:19
247,53.0,180,2220.0,53.0,1.0,247,0,237924,250,1.0,2021-07-20 21:48:20
250,54.0,181,2221.0,54.0,1.0,250,0,238031,250,1.0,2021-07-20 21:48:21
251,55.0,182,2222.0,55.0,1.0,251,0,238138,250,1.0,2021-07-20 21:48:22
252,56.0,183,2223.0,56.0,1.0,252,0,238246,250,1.0,2021-07-20 21:48:23
253,57.0,184,2224.0,57.0,1.0,253,0,238353,250,1.0,2021-07-20 21:48:24
254,58.0,185,2225.0,58.0,1.0,254,0,238460,250,1.0,2021-07-20 21:48:25
253,59.0,186,2226.0,59.0,1.0,253,0,238567,250,1.0,2021-07-20 21:48:26
252,60.0,187,2227.0,60.0,1.0,252,0,238674,250,1.0,2021-07-20 21:48:27
251,61.0,188,2228.0,61.0,1.0,251,0,238781,250,1.0,2021-07-20 21:48:28
250,62.0,189,2229.0,62.0,1.0,250,0,238889,250,1.0,2021-07-20 21:48:29
247,63.0,190,2230.0,63.0,1.0,247,0,238996,250,1.0,2021-07-20 21:48:30
245,64.0,191,2231.0,64.0,1.0,245,0,239103,250,1.0,2021-07-20 21:48:31
241,65.0,192,2232.0,65.0,1.0,241,0,239210,250,1.0,2021-07-20 21:48:32
238,66.0,193,2233.0,66.0,1.0,238,0,239317,250,1.0,2021-07-20 21:48:33
234,67.0,194,2234.0,67.0,1.0,234,0,239424,250,1.0,2021-07-20 21:48:34
229,68.0,195,2235.0,68.0,1.0,229,0,239532,250,1.0,2021-07-20 21:48:35
224,69.0,196,2236.0,69.0,1.0,224,0,239639,250,1.0,2021-07-20 21:48:36
219,70.0,197,2237.0,70.0,1.0,219,0,239746,250,1.0,2021-07-20 21:48:37
213,71.0,198,2238.0,71.0,1.0,213,0,239853,250,1.0,2021-07-20 21:48:38
207,72.0,199,2239.0,72.0,1.0,207,0,239960,250,1.0,2021-07-20 21:48:39
201,73.0,200,2240.0,73.0,1.0,201,0,240068,250,1.0,2021-07-20 21:48:40
195,74.0,201,2241.0,74.0,1.0,195,0,240175,250,1.0,2021-07-20 21:48:41
188,75.0,202,2242.0,75.0,1.0,188,0,240282,250,1.0,2021-07-20 21:48:42
181,76.0,203,2243.0,76.0,1.0,181,0,240389,250,1.0,2021-07-20 21:48:43
173,77.0,204,2244.0,77.0,1.0,173,0,240496,250,1.0,2021-07-20 21:48:44
166,78.0,205,2245.0,78.0,1.0,166,0,240603,250,1.0,2021-07-20 21:48:45
158,79.0,206,2246.0,79.0,1.0,158,0,240711,250,1.0,2021-07-20 21:48:46
150,80.0,207,2247.0,80.0,1.0,150,0,240818,250,1.0,2021-07-20 21:48:47
142,81.0,208,2248.0,81.0,1.0,142,0,240925,250,1.0,2021-07-20 21:48:48
134,82.0,209,2249.0,82.0,1.0,134,0,241032,250,1.0,2021-07-20 21:48:49
127,83.0,210,2250.0,83.0,1.0,127,0,241139,250,1.0,2021-07-20 21:48:50
119,84.0,211,2251.0,84.0,1.0,119,0,241246,250,1.0,2021-07-20 21:48:51
111,85.0,212,2252.0,85.0,1.0,111,0,241354,250,1.0,2021-07-20 21:48:52
103,86.0,213,2253.0,86.0,1.0,103,0,241461,250,1.0,2021-07-20 21:48:53
95,87.0,214,2254.0,87.0,1.0,95,0,241568,250,1.0,2021-07-20 21:48:54
87,88.0,215,2255.0,88.0,1.0,87,0,241675,250,1.0,2021-07-20 21:48:55
80,89.0,216,2256.0,89.0,1.0,80,0,241782,250,1.0,2021-07-20 21:48:56
72,90.0,217,2257.0,90.0,1.0,72,0,241889,250,1.0,2021-07-20 21:48:57
65,91.0,218,2258.0,91.0,1.0,65,0,241997,250,1.0,2021-07-20 21:48:58
58,92.0,219,2259.0,92.0,1.0,58,0,242104,250,1.0,2021-07-20 21:48:59
52,93.0,220,2260.0,93.0,1.0,52,0,242211,250,1.0,2021-07-20 21:49:00
46,94.0,221,2261.0,94.0,1.0,46,0,242318,250,1.0,2021-07-20 21:49:01
40,95.0,222,2262.0,95.0,1.0,40,0,242425,250,1.0,2021-07-20 21:49:02
34,96.0,223,2263.0,96.0,1.0,34,0,242532,250,1.0,2021-07-20 21:49:03
29,97.0,224,2264.0,97.0,1.0,29,0,242640,250,1.0,2021-07-20 21:49:04
24,98.0,225,2265.0,98.0,1.0,24,0,242747,250,1.0,2021-07-20 21:49:05
19,99.0,226,2266.0,99.0,1.0,19,0,242854,250,1.0,2021-07-20 21:49:06
15,100.0,227,2267.0,100.0,1.0,15,0,242961,250,1.0,2021-07-20 21:49:07
12,101.0,228,2268.0,101.0,1.0,12,0,243068,250,1.0,2021-07-20 21:49:08
8,102.0,229,2269.0,102.0,1.0,8,0,243176,250,1.0,2021-07-20 21:49:09
6,103.0,230,2270.0,103.0,1.0,6,0,243283,250,1.0,2021-07-20 21:49:10
3,104.0,231,2271.0,104.0,1.0,3,0,243390,250,1.0,2021-07-20 21:49:11
2,105.0,232,2272.0,105.0,1.0,2,0,243497,250,1.0,2021-07-20 21:49:12
1,106.0,233,2273.0,106.0,1.0,1,0,243604,250,1.0,2021-07-20 21:49:13
0,107.0,234,2274.0,107.0,1.0,0,0,243711,250,1.0,2021-07-20 21:49:14
0,108.0,235,2275.0,108.0,1.0,0,0,243819,250,1.0,2021-07-20 21:49:15
0,109.0,236,2276.0,109.0,1.0,0,0,243926,250,1.0,2021-07-20 21:49:16
1,110.0,237,2277.0,110.0,1.0,1,0,244033,250,1.0,2021-07-20 21:49:17
2,111.0,238,2278.0,111.0,1.0,2,0,244140,250,1.0,2021-07-20 21:49:18
3,112.0,239,2279.0,112.0,1.0,3,0,244247,250,1.0,2021-07-20 21:49:19
6,113.0,240,2280.0,113.0,1.0,6,0,244354,250,1.0,2021-07-20 21:49:20
8,114.0,241,2281.0,114.0,1.0,8,0,244462,250,1.0,2021-07-20 21:49:21
12,115.0,242,2282.0,115.0,1.0,12,0,244569,250,1.0,2021-07-20 21:49:22
15,116.0,243,2283.0,116.0,1.0,15,0,244676,250,1.0,2021-07-20 21:49:23
19,117.0,244,2284.0,117.0,1.0,19,0,244783,250,1.0,2021-07-20 21:49:24
24,118.0,245,2285.0,118.0,1.0,24,0,244890,250,1.0,2021-07-20 21:49:25
29,119.0,246,2286.0,119.0,1.0,29,0,244997,250,1.0,2021-07-20 21:49:26
34,120.0,247,2287.0,120.0,1.0,34,0,245105,250,1.0,2021-07-20 21:49:27
40,121.0,248,2288.0,121.0,1.0,40,0,245212,250,1.0,2021-07-20 21:49:28
46,122.0,249,2289.0,122.0,1.0,46,0,245319,250,1.0,2021-07-20 21:49:29
52,123.0,250,2290.0,123.0,1.0,52,0,245426,250,1.0,2021-07-20 21:49:30
58,124.0,251,2291.0,124.0,1.0,58,0,245533,250,1.0,2021-07-20 21:49:31
65,125.0,252,2292.0,125.0,1.0,65,0,245641,250,1.0,2021-07-20 21:49:32
72,126.0,253,2293.0,126.0,1.0,72,0,245748,250,1.0,2021-07-20 21:49:33
80,127.0,254,2294.0,127.0,1.0,80,0,245855,250,1.0,2021-07-20 21:49:34
87,127.0,0,2295.0,127.0,1.0,87,0,245962,150,1.0,2021-07-20 21:49:35
95,126.0,1,2296.0,126.0,1.0,95,0,246069,150,1.0,2021-07-20 21:49:36
103,125.0,2,2297.0,125.0,1.0,103,0,246176,150,1.0,2021-07-20 21:49:37
111,124.0,3,2298.0,124.0,1.0,111,0,246284,150,1.0,2021-07-20 21:49:38
119,123.0,4,2299.0,123.0,1.0,119,0,246391,150,1.0,2021-07-20 21:49:39
126,122.0,5,2300.0,122.0,1.0,126,0,246498,150,1.0,2021-07-20 21:49:40
134,121.0,6,2301.0,121.0,1.0,134,0,246605,150,1.0,2021-07-20 21:49:41
142,120.0,7,2302.0,120.0,1.0,142,0,246712,150,1.0,2021-07-20 21:49:42
150,119.0,8,2303.0,119.0,1.0,150,0,246819,150,1.0,2021-07-20 21:49:43
158,118.0,9,2304.0,118.0,1.0,158,0,246927,150,1.0,2021-07-20 21:49:44
166,117.0,10,2305.0,117.0,1.0,166,0,247034,150,1.0,2021-07-20 21:49:45
173,116.0,11,2306.0,116.0,1.0,173,0,247141,150,1.0,2021-07-20 21:49:46
181,115.0,12,2307.0,115.0,1.0,181,0,247248,150,1.0,2021-07-20 21:49:47
188,114.0,13,2308.0,114.0,1.0,188,0,247355,150,1.0,2021-07-20 21:49:48
195,113.0,14,2309.0,113.0,1.0,195,0,247462,150,1.0,2021-07-20 21:49:49
201,112.0,15,2310.0,112.0,1.0,201,0,247570,150,1.0,2021-07-20 21:49:50
207,111.0,16,2311.0,111.0,1.0,207,0,247677,150,1.0,2021-07-20 21:49:51
213,110.0,17,2312.0,110.0,1.0,213,0,247784,150,1.0,2021-07-20 21:49:52
219,109.0,18,2313.0,109.0,1.0,219,0,247891,150,1.0,2021-07-20 21:49:53
224,108.0,19,2314.0,108.0,1.0,224,0,247998,150,1.0,2021-07-20 21:49:54
229,107.0,20,2315.0,107.0,1.0,229,0,248105,150,1.0,2021-07-20 21:49:55
234,106.0,21,2316.0,106.0,1.0,234,0,248213,150,1.0,2021-07-20 21:49:56
238,105.0,22,2317.0,105.0,1.0,238,0,248320,150,1.0,2021-07-20 21:49:57
241,104.0,23,2318.0,104.0,1.0,241,0,248427,150,1.0,2021-07-20 21:49:58
245,103.0,24,2319.0,103.0,1.0,245,0,248534,150,1.0,2021-07-20 21:49:59
247,102.0,25,2320.0,102.0,1.0,247,0,248641,150,1.0,2021-07-20 21:50:00
250,101.0,26,2321.0,101.0,1.0,250,0,248749,150,1.0,2021-07-20 21:50:01
251,100.0,27,2322.0,100.0,1.0,251,0,248856,150,1.0,2021-07-20 21:50:02
252,99.0,28,2323.0,99.0,1.0,252,0,248963,150,1.0,2021-07-20 21:50:03
253,98.0,29,2324.0,98.0,1.0,253,0,249070,150,1.0,2021-07-20 21:50:04
254,97.0,30,2325.0,97.0,1.0,254,0,249177,150,1.0,2021-07-20 21:50:05
253,96.0,31,2326.0,96.0,1.0,253,0,249284,150,1.0,2021-07-20 21:50:06
252,95.0,32,2327.0,95.0,1.0,252,0,249392,150,1.0,2021-07-20 21:50:07
251,94.0,33,2328.0,94.0,1.0,251,0,249499,150,1.0,2021-07-20 21:50:08
250,93.0,34,2329.0,93.0,1.0,250,0,249606,150,1.0,2021-07-20 21:50:09
247,92.0,35,2330.0,92.0,1.0,247,0,249713,150,1.0,2021-07-20 21:50:10
245,91.0,36,2331.0,91.0,1.0,245,0,249820,150,1.0,2021-07-20 21:50:11
241,90.0,37,2332.0,90.0,1.0,241,0,249927,150,1.0,2021-07-20 21:50:12
238,89.0,38,2333.0,89.0,1.0,238,0,250035,150,1.0,2021-07-20 21:50:13
234,88.0,39,2334.0,88.0,1.0,234,0,250142,150,1.0,2021-07-20 21:50:14
229,87.0,40,2335.0,87.0,1.0,229,0,250249,150,1.0,2021-07-20 21:50:15
224,86.0,41,2336.0,86.0,1.0,224,0,250356,150,1.0,2021-07-20 21:50:16
219,85.0,42,2337.0,85.0,1.0,219,0,250463,150,1.0,2021-07-20 21:50:17
213,84.0,43,2338.0,84.0,1.0,213,0,250570,150,1.0,2021-07-20 21:50:18
207,83.0,44,2339.0,83.0,1.0,207,0,250678,150,1.0,2021-07-20 21:50:19
201,82.0,45,2340.0,82.0,1.0,201,0,250785,150,1.0,2021-07-20 21:50:20
195,81.0,46,2341.0,81.0,1.0,195,0,250892,150,1.0,2021-07-20 21:50:21
188,80.0,47,2342.0,80.0,1.0,188,0,250999,150,1.0,2021-07-20 21:50:22
181,79.0,48,2343.0,79.0,1.0,181,0,251106,150,1.0,2021-07-20 21:50:23
173,78.0,49,2344.0,78.0,1.0,173,0,251214,150,1.0,2021-07-20 21:50:24
166,77.0,50,2345.0,77.0,1.0,166,0,251321,150,1.0,2021-07-20 21:50:25
158,76.0,51,2346.0,76.0,1.0,158,0,251428,150,1.0,2021-07-20 21:50:26
150,75.0,52,2347.0,75.0,1.0,150,0,251535,150,1.0,2021-07-20 21:50:27
142,74.0,53,2348.0,74.0,1.0,142,0,251642,150,1.0,2021-07-20 21:50:28
134,73.0,54,2349.0,73.0,1.0,134,0,251749,150,1.0,2021-07-20 21:50:29
127,72.0,55,2350.0,72.0,1.0,127,0,251857,150,1.0,2021-07-20 21:50:30
119,71.0,56,2351.0,71.0,1.0,119,0,251964,150,1.0,2021-07-20 21:50:31
111,70.0,57,2352.0,70.0,1.0,111,0,252071,150,1.0,2021-07-20 21:50:32
103,69.0,58,2353.0,69.0,1.0,103,0,252178,150,1.0,2021-07-20 21:50:33
95,68.0,59,2354.0,68.0,1.0,95,0,252285,150,1.0,2021-07-20 21:50:34
87,67.0,60,2355.0,67.0,1.0,87,0,252392,150,1.0,2021-07-20 21:50:35
80,66.0,61,2356.0,66.0,1.0,80,0,252500,150,1.0,2021-07-20 21:50:36
72,65.0,62,2357.0,65.0,1.0,72,0,252607,150,1.0,2021-07-20 21:50:37
65,64.0,63,2358.0,64.0,1.0,65,0,252714,150,1.0,2021-07-20 21:50:38
58,63.0,64,2359.0,63.0,1.0,58,0,252821,150,1.0,2021-07-20 21:50:39
52,62.0,65,2360.0,62.0,1.0,52,0,252928,150,1.0,2021-07-20 21:50:40
46,61.0,66,2361.0,61.0,1.0,46,0,253035,150,1.0,2021-07-20 21:50:41
40,60.0,67,2362.0,60.0,1.0,40,0,253143,150,1.0,2021-07-20 21:50:42
34,59.0,68,2363.0,59.0,1.0,34,0,253250,150,1.0,2021-07-20 21:50:43
29,58.0,69,2364.0,58.0,1.0,29,0,253357,150,1.0,2021-07-20 21:50:44
24,57.0,70,2365.0,57.0,1.0,24,0,253464,150,1.0,2021-07-20 21:50:45
19,56.0,71,2366.0,56.0,1.0,19,0,253571,150,1.0,2021-07-20 21:50:46
15,55.0,72,2367.0,55.0,1.0,15,0,253678,150,1.0,2021-07-20 21:50:47
12,54.0,73,2368.0,54.0,1.0,12,0,253786,150,1.0,2021-07-20 21:50:48
8,53.0,74,2369.0,53.0,1.0,8,0,253893,150,1.0,2021-07-20 21:50:49
6,52.0,75,2370.0,52.0,1.0,6,0,254000,150,1.0,2021-07-20 21:50:50
3,51.0,76,2371.0,51.0,1.0,3,0,254107,150,1.0,2021-07-20 21:50:51
2,50.0,77,2372.0,50.0,1.0,2,0,254214,150,1.0,2021-07-20 21:50:52
1,49.0,78,2373.0,49.0,1.0,1,0,254322,150,1.0,2021-07-20 21:50:53
0,48.0,79,2374.0,48.0,1.0,0,0,254429,150,1.0,2021-07-20 21:50:54
0,47.0,80,2375.0,47.0,1.0,0,0,254536,150,1.0,2021-07-20 21:50:55
0,46.0,81,2376.0,46.0,1.0,0,0,254643,150,1.0,2021-07-20 21:50:56
1,45.0,82,2377.0,45.0,1.0,1,0,254750,150,1.0,2021-07-20 21:50:57
2,44.0,83,2378.0,44.0,1.0,2,0,254857,150,1.0,2021-07-20 21:50:58
3,43.0,84,2379.0,43.0,1.0,3,0,254965,150,1.0,2021-07-20 21:50:59
6,42.0,85,2380.0,42.0,1.0,6,0,255072,150,1.0,2021-07-20 21:51:00
8,41.0,86,2381.0,41.0,1.0,8,0,255179,150,1.0,2021-07-20 21:51:01
12,40.0,87,2382.0,40.0,1.0,12,0,255286,150,1.0,2021-07-20 21:51:02
15,39.0,88,2383.0,39.0,1.0,15,0,255393,150,1.0,2021-07-20 21:51:03
19,38.0,89,2384.0,38.0,1.0,19,0,255500,150,1.0,2021-07-20 21:51:04
24,37.0,90,2385.0,37.0,1.0,24,0,255608,150,1.0,2021-07-20 21:51:05
29,36.0,91,2386.0,36.0,1.0,29,0,255715,150,1.0,2021-07-20 21:51:06
34,35.0,92,2387.0,35.0,1.0,34,0,255822,150,1.0,2021-07-20 21:51:07
40,34.0,93,2388.0,34.0,1.0,40,0,255929,150,1.0,2021-07-20 21:51:08
46,33.0,94,2389.0,33.0,1.0,46,0,256036,150,1.0,2021-07-20 21:51:09
52,32.0,95,2390.0,32.0,1.0,52,0,256143,150,1.0,2021-07-20 21:51:10
58,31.0,96,2391.0,31.0,1.0,58,0,256251,150,1.0,2021-07-20 21:51:11
65,30.0,97,2392.0,30.0,1.0,65,0,256358,150,1.0,2021-07-20 21:51:12
72,29.0,98,2393.0,29.0,1.0,72,0,256465,150,1.0,2021-07-20 21:51:13
80,28.0,99,2394.0,28.0,1.0,80,0,256572,150,1.0,2021-07-20 21:51:14
87,27.0,100,2395.0,27.0,1.0,87,0,256679,150,1.0,2021-07-20 21:51:15
95,26.0,101,2396.0,26.0,1.0,95,0,256787,150,1.0,2021-07-20 21:51:16
103,25.0,102,2397.0,25.0,1.0,103,0,256894,150,1.0,2021-07-20 21:51:17
111,24.0,103,2398.0,24.0,1.0,111,0,257001,150,1.0,2021-07-20 21:51:18
119,23.0,104,2399.0,23.0,1.0,119,0,257108,150,1.0,2021-07-20 21:51:19
127,22.0,105,2400.0,22.0,1.0,127,0,257215,150,1.0,2021-07-20 21:51:20
134,21.0,106,2401.0,21.0,1.0,134,0,257322,150,1.0,2021-07-20 21:51:21
142,20.0,107,2402.0,20.0,1.0,142,0,257430,150,1.0,2021-07-20 21:51:22
150,19.0,108,2403.0,19.0,1.0,150,0,257537,150,1.0,2021-07-20 21:51:23
158,18.0,109,2404.0,18.0,1.0,158,0,257644,150,1.0,2021-07-20 21:51:24
166,17.0,110,2405.0,17.0,1.0,166,0,257751,150,1.0,2021-07-20 21:51:25
173,16.0,111,2406.0,16.0,1.0,173,0,257858,150,1.0,2021-07-20 21:51:26
181,15.0,112,2407.0,15.0,1.0,181,0,257965,150,1.0,2021-07-20 21:51:27
188,14.0,113,2408.0,14.0,1.0,188,0,258073,150,1.0,2021-07-20 21:51:28
195,13.0,114,2409.0,13.0,1.0,195,0,258180,150,1.0,2021-07-20 21:51:29
201,12.0,115,2410.0,12.0,1.0,201,0,258287,150,1.0,2021-07-20 21:51:30
207,11.0,116,2411.0,11.0,1.0,207,0,258394,150,1.0,2021-07-20 21:51:31
213,10.0,117,2412.0,10.0,1.0,213,0,258501,150,1.0,2021-07-20 21:51:32
219,9.0,118,2413.0,9.0,1.0,219,0,258608,150,1.0,2021-07-20 21:51:33
224,8.0,119,2414.0,8.0,1.0,224,0,258716,150,1.0,2021-07-20 21:51:34
229,7.0,120,2415.0,7.0,1.0,229,0,258823,150,1.0,2021-07-20 21:51:35
234,6.0,121,2416.0,6.0,1.0,234,0,258930,150,1.0,2021-07-20 21:51:36
238,5.0,122,2417.0,5.0,1.0,238,0,259037,150,1.0,2021-07-20 21:51:37
241,4.0,123,2418.0,4.0,1.0,241,0,259144,150,1.0,2021-07-20 21:51:38
245,3.0,124,2419.0,3.0,1.0,245,0,259251,150,1.0,2021-07-20 21:51:39
247,2.0,125,2420.0,2.0,1.0,247,0,259359,150,1.0,2021-07-20 21:51:40
250,1.0,126,2421.0,1.0,1.0,250,0,259466,150,1.0,2021-07-20 21:51:41
251,0.0,127,2422.0,0.0,1.0,251,0,259573,250,1.0,2021-07-20 21:51:42
252,1.0,128,2423.0,1.0,1.0,252,0,259680,250,1.0,2021-07-20 21:51:43
253,2.0,129,2424.0,2.0,1.0,253,0,259787,250,1.0,2021-07-20 21:51:44
254,3.0,130,2425.0,3.0,1.0,254,0,259895,250,1.0,2021-07-20 21:51:45
253,4.0,131,2426.0,4.0,1.0,253,0,260002,250,1.0,2021-07-20 21:51:46
252,5.0,132,2427.0,5.0,1.0,252,0,260109,250,1.0,2021-07-20 21:51:47
251,6.0,133,2428.0,6.0,1.0,251,0,260216,250,1.0,2021-07-20 21:51:48
250,7.0,134,2429.0,7.0,1.0,250,0,260323,250,1.0,2021-07-20 21:51:49
247,8.0,135,2430.0,8.0,1.0,247,0,260430,250,1.0,2021-07-20 21:51:50
245,9.0,136,2431.0,9.0,1.0,245,0,260538,250,1.0,2021-07-20 21:51:51
241,10.0,137,2432.0,10.0,1.0,241,0,260645,250,1.0,2021-07-20 21:51:52
238,11.0,138,2433.0,11.0,1.0,238,0,260752,250,1.0,2021-07-20 21:51:53
234,12.0,139,2434.0,12.0,1.0,234,0,260859,250,1.0,2021-07-20 21:51:54
229,13.0,140,2435.0,13.0,1.0,229,0,260966,250,1.0,2021-07-20 21:51:55
224,14.0,141,2436.0,14.0,1.0,224,0,261073,250,1.0,2021-07-20 21:51:56
219,15.0,142,2437.0,15.0,1.0,219,0,261181,250,1.0,2021-07-20 21:51:57
213,16.0,143,2438.0,16.0,1.0,213,0,261288,250,1.0,2021-07-20 21:51:58
207,17.0,144,2439.0,17.0,1.0,207,0,261395,250,1.0,2021-07-20 21:51:59
201,18.0,145,2440.0,18.0,1.0,201,0,261502,250,1.0,2021-07-20 21:52:00
195,19.0,146,2441.0,19.0,1.0,195,0,261609,250,1.0,2021-07-20 21:52:01
188,20.0,147,2442.0,20.0,1.0,188,0,261716,250,1.0,2021-07-20 21:52:02
181,21.0,148,2443.0,21.0,1.0,181,0,261824,250,1.0,2021-07-20 21:52:03
173,22.0,149,2444.0,22.0,1.0,173,0,261931,250,1.0,2021-07-20 21:52:04
166,23.0,150,2445.0,23.0,1.0,166,0,262038,250,1.0,2021-07-20 21:52:05
158,24.0,151,2446.0,24.0,1.0,158,0,262145,250,1.0,2021-07-20 21:52:06
150,25.0,152,2447.0,25.0,1.0,150,0,262252,250,1.0,2021-07-20 21:52:07
142,26.0,153,2448.0,26.0,1.0,142,0,262360,250,1.0,2021-07-20 21:52:08
134,27.0,154,2449.0,27.0,1.0,134,0,262467,250,1.0,2021-07-20 21:52:09
127,28.0,155,2450.0,28.0,1.0,127,0,262574,250,1.0,2021-07-20 21:52:10
119,29.0,156,2451.0,29.0,1.0,119,0,262681,250,1.0,2021-07-20 21:52:11
111,30.0,157,2452.0,30.0,1.0,111,0,262788,250,1.0,2021-07-20 21:52:12
103,31.0,158,2453.0,31.0,1.0,103,0,262895,250,1.0,2021-07-20 21:52:13
95,32.0,159,2454.0,32.0,1.0,95,0,263003,250,1.0,2021-07-20 21:52:14
87,33.0,160,2455.0,33.0,1.0,87,0,263110,250,1.0,2021-07-20 21:52:15
80,34.0,161,2456.0,34.0,1.0,80,0,263217,250,1.0,2021-07-20 21:52:16
72,35.0,162,2457.0,35.0,1.0,72,0,263324,250,1.0,2021-07-20 21:52:17
65,36.0,163,2458.0,36.0,1.0,65,0,263431,250,1.0,2021-07-20 21:52:18
58,37.0,164,2459.0,37.0,1.0,58,0,263538,250,1.0,2021-07-20 21:52:19
52,38.0,165,2460.0,38.0,1.0,52,0,263646,250,1.0,2021-07-20 21:52:20
46,39.0,166,2461.0,39.0,1.0,46,0,263753,250,1.0,2021-07-20 21:52:21
40,40.0,167,2462.0,40.0,1.0,40,0,263860,250,1.0,2021-07-20 21:52:22
34,41.0,168,2463.0,41.0,1.0,34,0,263967,250,1.0,2021-07-20 21:52:23
29,42.0,169,2464.0,42.0,1.0,29,0,264074,250,1.0,2021-07-20 21:52:24
24,43.0,170,2465.0,43.0,1.0,24,0,264181,250,1.0,2021-07-20 21:52:25
19,44.0,171,2466.0,44.0,1.0,19,0,264289,250,1.0,2021-07-20 21:52:26
15,45.0,172,2467.0,45.0,1.0,15,0,264396,250,1.0,2021-07-20 21:52:27
12,46.0,173,2468.0,46.0,1.0,12,0,264503,250,1.0,2021-07-20 21:52:28
8,47.0,174,2469.0,47.0,1.0,8,0,264610,250,1.0,2021-07-20 21:52:29
6,48.0,175,2470.0,48.0,1.0,6,0,264717,250,1.0,2021-07-20 21:52:30
3,49.0,176,2471.0,49.0,1.0,3,0,264824,250,1.0,2021-07-20 21:52:31
2,50.0,177,2472.0,50.0,1.0,2,0,264932,250,1.0,2021-07-20 21:52:32
1,51.0,178,2473.0,51.0,1.0,1,0,265039,250,1.0,2021-07-20 21:52:33
0,52.0,179,2474.0,52.0,1.0,0,0,265146,250,1.0,2021-07-20 21:52:34
0,53.0,180,2475.0,53.0,1.0,0,0,265253,250,1.0,2021-07-20 21:52:35
0,54.0,181,2476.0,54.0,1.0,0,0,265360,250,1.0,2021-07-20 21:52:36
1,55.0,182,2477.0,55.0,1.0,1,0,265468,250,1.0,2021-07-20 21:52:37
2,56.0,183,2478.0,56.0,1.0,2,0,265575,250,1.0,2021-07-20 21:52:38
3,57.0,184,2479.0,57.0,1.0,3,0,265682,250,1.0,2021-07-20 21:52:39
